COD_ID;LGRD;BRR;CLAS_SUB;CNAE;ARE_LOC;POINT_X;POINT_Y
3004473315;RUA JOSE FONTOURA 104;CENTRO;RE2;99.99-2/9;UB;-45.12720505;-20.90072586
3004899568;AV NAGIB GIBRAN 235;CENTRO;RE1;99.99-2/9;UB;-45.1301092;-20.90099475
3005593902;RUA VARICCO 27;ALTO DA COLINA;CO1;47.22-9/4;UB;-45.12796563;-20.90184572
3005633644;RUA SAO VICENTE DE PAULA 418;PROFESSOR ELBERTE LUIZ;RE2;99.99-2/9;UB;-45.12441755;-20.90196581
3006676589;RUA CASECA 88;CENTRO;RE1;99.99-2/9;UB;-45.12706009;-20.89985854
3006836258;AV NAGIB GIBRAN 255;CENTRO;CO1;47.21-1/4;UB;-45.12996514;-20.90120268
3011564847;RUA CORONEL FRANCISCO CAMBRAIA 106;CENTRO;RE1;99.99-2/9;UB;-45.12922234;-20.89840216
3013120369;RUA PADRE FRANCISCO 86;CENTRO;RE1;99.99-2/9;UB;-45.12768478;-20.89947857
3013125279;RUA PADRE FRANCISCO 86;CENTRO;RE1;99.99-2/9;UB;-45.12768478;-20.89947857
3003732734;AV JOAO R TEIXEIRA 179;CENTRO;PP3;84.11-6/8;UB;-45.13153342;-20.90226769
3007218222;RUA GERALDINHO S REZENDE 238;SEVILHA;RE1;99.99-2/9;UB;-45.13248113;-20.90838415
3013088200;RUA SURUBIM 290;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.1330382;-20.90763375
3013631807;RUA PIAU 60;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.13175841;-20.90664985
3013806855;RUA SURUBIM 180;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.13192259;-20.90746294
3001320777;RUA PADRE CORREIA 100;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12994783;-20.90343452
3001320793;RUA TREZE DE MAIO 255;CENTRO;RE1;99.99-2/9;UB;-45.12997569;-20.90228696
3001320843;RUA MAESTRO SEBASTIAO MELO 159;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12805364;-20.90357148
3001320917;RUA MAESTRO SEBASTIAO MELO 158;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12730459;-20.90472862
3001320973;RUA JOSE BERNARDINO 616;CENTRO;RE1;99.99-2/9;UB;-45.12641037;-20.90480157
3001320974;RUA JOSE BERNARDINO 644;CENTRO;RE1;99.99-2/9;UB;-45.12641037;-20.90480157
3001321104;RUA SAO JOSE 74;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12624536;-20.9029584
3001321126;RUA RUI BARBOSA 121;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12647593;-20.90271426
3002402432;RUA JOAO LUIZ 412;CENTRO;RE2;99.99-2/9;UB;-45.12723861;-20.90630992
3002402450;RUA JOSE RAFAEL RESENDE 18;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12752636;-20.90545131
3002402468;RUA JOAO LUIZ 137;CENTRO;RE1;99.99-2/9;UB;-45.12936251;-20.90488068
3003507447;RUA MAESTRO SEBASTIAO MELO 29;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12876407;-20.90223366
3003667328;RUA EVARISTO CARDOSO 301;CENTRO;RE1;99.99-2/9;UB;-45.1258315;-20.90250692
3003898318;RUA JOSE BERNARDINO 296;CENTRO;RE1;99.99-2/9;UB;-45.12796616;-20.90246015
3005143296;RUA JOAO LUIZ 460;CENTRO;RE1;99.99-2/9;UB;-45.12701805;-20.90703294
3005186824;RUA MILICO CAMBRAIA 121;ALTO DA COLINA;CO1;47.89-0/4;UB;-45.12590078;-20.90485616
3005736865;RUA REINALDO S LEOCADIO 89;SEVILHA;RE2;99.99-2/9;UB;-45.12964222;-20.9058744
3005739249;RUA ANTONIO PURCINO PINTO 72;SEVILHA;RE2;99.99-2/9;UB;-45.12989257;-20.90626274
3007201597;RUA PADRE CORREIA 55;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.13002449;-20.90311821
3007693367;RUA JUAREZ DE MELO FREIRE 99;SEVILHA;RE1;99.99-2/9;UB;-45.12937399;-20.90704925
3010300123;RUA MARIANO MARTINS VIANA 221;SEVILHA;RE2;99.99-2/9;UB;-45.13008589;-20.90741917
3010519833;RUA PIABA 77;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.13086371;-20.90617164
3010812240;RUA MARIANO MARTINS VIANA 478;SEVILHA;RE1;99.99-2/9;UB;-45.12969297;-20.90897361
3011740088;RUA DUCA FAGUNDES 103;SEVILHA;RE1;99.99-2/9;UB;-45.12913328;-20.90669703
3012671563;RUA MARIANO MARTINS VIANA 270;SEVILHA;CO1;46.41-9/4;UB;-45.13038419;-20.90765387
3013481436;RUA ANTONIO AGOSTINHO 55;SEVILHA;RE1;99.99-2/9;UB;-45.1290472;-20.90723924
3001321074;RUA SAO VICENTE DE PAULA 289;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12514921;-20.90301342
3004186814;RUA FRANCISCO J OLIVEIRA 175;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.1238124;-20.90274332
3004186815;AV CAMBRAIA NASCIMENTO 105;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12413925;-20.90264369
3004510405;RUA MILICO CAMBRAIA 271;ALTO DA COLINA;PP3;93.12-3/9;UB;-45.1254388;-20.90435953
3005345995;RUA EVARISTO CARDOSO 411;CENTRO;RE2;99.99-2/9;UB;-45.12495705;-20.90320331
3005366510;AV CAMBRAIA NASCIMENTO 209;PROFESSOR ELBERTE LUIZ;RE2;99.99-2/9;UB;-45.12439954;-20.90344768
3001321199;RUA JOSE FONTOURA 26;CENTRO;RE1;99.99-2/9;UB;-45.1278014;-20.90094227
3001321221;RUA JOSE FONTOURA 83;CENTRO;RE1;99.99-2/9;UB;-45.12720505;-20.90072586
3001321222;RUA JOSE FONTOURA 33;CENTRO;RE1;99.99-2/9;UB;-45.1278014;-20.90094227
3001321235;RUA EVARISTO CARDOSO 19;CENTRO;RE2;99.99-2/9;UB;-45.12768566;-20.90052672
3001321284;RUA JOSE PEDRO CARDOSO 43;CENTRO;RE1;99.99-2/9;UB;-45.12628087;-20.89943443
3002402364;PCA SATURNINO CARDOSO 110;CENTRO;RE1;99.99-2/9;UB;-45.13151996;-20.89785826
3002402546;AV NAGIB GIBRAN 303;CENTRO;RE1;99.99-2/9;UB;-45.12965783;-20.9016547
3002402669;AV MAGALHAES PINTO 42;CENTRO;CO9;74.90-1/7;UB;-45.12927176;-20.89996531
3002402691;AV NAGIB GIBRAN 48;CENTRO;RE1;99.99-2/9;UB;-45.13080982;-20.89947621
3003330854;RUA MOREL ALVES FERREIRA 74;CENTRO;RE1;99.99-2/9;UB;-45.12721339;-20.89920785
3003901573;AV CAMBRAIA NASCIMENTO 32;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12398491;-20.90204744
3004244957;RUA TREZE DE MAIO 48;CENTRO;RE1;99.99-2/9;UB;-45.12845523;-20.90090564
3004410301;PCA JOAO ALVES DUCA 77;CENTRO;CO9;56.11-2/5;UB;-45.12941535;-20.89922427
3004850936;RUA JOSE PEDRO CARDOSO 114;CENTRO;RE1;99.99-2/9;UB;-45.12620369;-20.89912728
3005527006;AV MAGALHAES PINTO 122;CENTRO;CO3;53.10-5/5;UB;-45.13001267;-20.9005611
3006131019;RUA MOREL ALVES FERREIRA 25;CENTRO;RE1;99.99-2/9;UB;-45.12756912;-20.89916241
3006710029;RUA AUGUSTO TEIXEIRA 88;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.1278307;-20.90147536
3006768348;AV NAGIB GIBRAN 140;CENTRO;CO9;86.50-0/8;UB;-45.13047394;-20.9002445
3011408781;AV MAGALHAES PINTO 110;CENTRO;CO1;01.54-7/0;UB;-45.12976249;-20.90036251
3012161728;RUA TREZE DE MAIO 420;CENTRO;RE1;99.99-2/9;UB;-45.12909999;-20.90150151
3012229471;PCA SATURNINO CARDOSO 234;CENTRO;CO1;13.40-5/1;UB;-45.13105935;-20.89892484
3013479470;PCA JOAO ALVES DUCA 121;CENTRO;RE1;99.99-2/9;UB;-45.12915585;-20.89936
3011657889;RUA PIAU 22;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.13175841;-20.90664985
3011968358;RUA TRAIRA 160;JARDIM BEIRA RIO;RE2;99.99-2/9;UB;-45.13288508;-20.90846516
3001320808;RUA PADRE VELOSO 307;ALTO DA COLINA;RE2;99.99-2/9;UB;-45.1296792;-20.90413951
3001320811;RUA PADRE VELOSO 237;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12917891;-20.90383267
3001321054;RUA SAO JOSE 75;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12604325;-20.90274169
3002402423;RUA JOAO LUIZ 278;CENTRO;RE1;99.99-2/9;UB;-45.12844951;-20.90547773
3003520579;RUA JOAO GRANDE 310;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12893839;-20.90367925
3003778963;RUA QUINCA CAMBRAIA 247;CENTRO;RE1;99.99-2/9;UB;-45.13065984;-20.90393998
3005757201;RUA ANTONIO PURCINO PINTO 27;SEVILHA;RE1;99.99-2/9;UB;-45.12989257;-20.90626274
3005942387;RUA MAESTRO SEBASTIAO MELO 285;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12764084;-20.90437597
3007116863;AV JOAO R TEIXEIRA 308;CENTRO;RE1;99.99-2/9;UB;-45.13095816;-20.90421082
3007425740;RUA JOAQUIM B FERREIRA 21;JARDIM DONA MARIANA;RE2;99.99-2/9;UB;-45.12641254;-20.90739482
3010106648;RUA SURUBIM 156;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.13098009;-20.90731006
3010385720;RUA MARIANO MARTINS VIANA 378;SEVILHA;RE2;99.99-2/9;UB;-45.13002847;-20.9077445
3011449691;RUA JOAO LUIZ 338;CENTRO;RE1;99.99-2/9;UB;-45.12779598;-20.90589386
3011903022;RUA QUINCA CAMBRAIA 227;CENTRO;RE2;99.99-2/9;UB;-45.13073653;-20.90366884
3001321068;RUA SAO VICENTE DE PAULA 209;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12493748;-20.90278768
3003327152;RUA SAO VICENTE DE PAULA 320;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12493748;-20.90278768
3001320862;RUA VARICCO 66;ALTO DA COLINA;CO1;47.81-4/4;UB;-45.12821575;-20.90197204
3001321174;RUA TIRADENTES 147;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12635945;-20.90140417
3001321193;RUA AUGUSTO TEIXEIRA 97;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.1278307;-20.90147536
3001321227;RUA EVARISTO CARDOSO 12;CENTRO;RE1;99.99-2/9;UB;-45.12791625;-20.90030969
3001321229;RUA EVARISTO CARDOSO 36;CENTRO;RE1;99.99-2/9;UB;-45.12768566;-20.90052672
3001321268;RUA ANTONIO F DA COSTA 335;PROFESSOR ELBERTE LUIZ;RE2;99.99-2/9;UB;-45.12442666;-20.90135137
3002402532;PCA SATURNINO CARDOSO 105;CENTRO;RE1;99.99-2/9;UB;-45.13092373;-20.89776837
3002402558;RUA JOSE BERNARDINO 50;CENTRO;RE1;99.99-2/9;UB;-45.1293206;-20.90085981
3002402577;PCA JOAO ALVES DUCA 290;CENTRO;RE1;99.99-2/9;UB;-45.12833938;-20.90035455
3002402614;RUA CORONEL FRANCISCO CAMBRAIA 445;CENTRO;RE1;99.99-2/9;UB;-45.1260687;-20.89867559
3002402657;PCA JOAO ALVES DUCA 44;CENTRO;RE1;99.99-2/9;UB;-45.13019387;-20.8988261
3002402660;PCA JOAO ALVES DUCA 112;CENTRO;RE1;99.99-2/9;UB;-45.12966538;-20.89925119
3003440615;RUA JOSE BERNARDINO 203;CENTRO;RE1;99.99-2/9;UB;-45.12843673;-20.90176405
3003503517;RUA BENTO RESENDE POUCAS 280;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12515774;-20.90170323
3003843856;RUA VARICCO 23;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12796563;-20.90184572
3003847882;RUA MOREL ALVES FERREIRA 100;CENTRO;RE1;99.99-2/9;UB;-45.12688651;-20.89926231
3004095168;AV MAGALHAES PINTO 176;CENTRO;RE1;99.99-2/9;UB;-45.13048416;-20.90094025
3004192744;RUA ANTONIO F DA COSTA 8;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12442666;-20.90135137
3004318665;RUA FELICIANO ANDRADE 21;CENTRO;CO1;47.81-4/4;UB;-45.12816558;-20.89951435
3004341132;AV CAMBRAIA NASCIMENTO 9;PROFESSOR ELBERTE LUIZ;RE2;99.99-2/9;UB;-45.12390772;-20.90173125
3004498083;RUA TREZE DE MAIO 166;CENTRO;RE1;99.99-2/9;UB;-45.1293117;-20.9016911
3004964157;RUA JUVENAL GERALDO MENDES 269;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12368641;-20.90154166
3005416297;RUA SAO VICENTE DE PAULA 455;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12441755;-20.90196581
3005854206;RUA FRANCISCO J OLIVEIRA 141;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12570606;-20.9019739
3007577331;RUA JOAO GRANDE 120;CENTRO;RE1;99.99-2/9;UB;-45.13017744;-20.90207898
3010999300;RUA CORONEL FRANCISCO CAMBRAIA 385;CENTRO;RE2;99.99-2/9;UB;-45.12671298;-20.89872933
3011920544;AV MAGALHAES PINTO 104;CENTRO;RE1;99.99-2/9;UB;-45.12976249;-20.90036251
3011963610;PCA JOAO ALVES DUCA 218;CENTRO;CO1;46.37-1/4;UB;-45.12900232;-20.89973058
3012354871;RUA CASECA 197;CENTRO;RE1;99.99-2/9;UB;-45.12612755;-20.90006705
3005880776;RUA GERALDO FREIRE 59;SEVILHA;RE2;99.99-2/9;UB;-45.13248113;-20.90838415
3011734282;RUA GERALDINHO S REZENDE 166;SEVILHA;RE2;99.99-2/9;UB;-45.1315386;-20.90820417
3001320766;RUA TREZE DE MAIO 346;CENTRO;RE1;99.99-2/9;UB;-45.13039909;-20.90263903
3001320828;RUA VARICCO 223;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12973559;-20.90262146
3001320833;RUA MAESTRO SEBASTIAO MELO 18;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12805364;-20.90357148
3001321035;RUA AUGUSTO TEIXEIRA 200;ALTO DA COLINA;IN;16.10-2/1;UB;-45.12729314;-20.90256005
3004059039;RUA VARICCO 218;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12973559;-20.90262146
3004248114;RUA JOSE RAFAEL RESENDE 67;ALTO DA COLINA;RE2;99.99-2/9;UB;-45.12693044;-20.905768
3004552536;RUA QUINCA CAMBRAIA 155;CENTRO;RE1;99.99-2/9;UB;-45.1309091;-20.90307235
3004890298;RUA JUCA FORTUNATO 22;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12724727;-20.90518045
3005297181;RUA ALVARO CARDOSO 61;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12643092;-20.90637377
3005758393;RUA JOSE LEOCADIO TEIXEIRA 30;SEVILHA;RE2;99.99-2/9;UB;-45.1299028;-20.90696752
3005850067;RUA GERALDINHO S REZENDE 82;SEVILHA;RE1;99.99-2/9;UB;-45.13089438;-20.90827695
3005854205;RUA RUI BARBOSA 179;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12621673;-20.90322046
3006280831;RUA REINALDO S LEOCADIO 235;SEVILHA;RE1;99.99-2/9;UB;-45.12847927;-20.90655296
3006625538;RUA MARIANO MARTINS VIANA 16;SEVILHA;RE1;99.99-2/9;UB;-45.13003923;-20.90906371
3007116242;RUA MARIANO MARTINS VIANA 360;SEVILHA;RE1;99.99-2/9;UB;-45.12995183;-20.90806984
3007328906;RUA JOSE LEOCADIO TEIXEIRA 54;SEVILHA;RE1;99.99-2/9;UB;-45.12961446;-20.90713942
3007425738;RUA LUCINDA FREIRE BARBOSA 77;JARDIM DONA MARIANA;RE1;99.99-2/9;UB;-45.12623897;-20.90681666
3010412009;RUA JOAO LUIZ 35;CENTRO;CO1;47.22-9/4;UB;-45.13031414;-20.90448238
3010988902;RUA LAMBARI 14;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.13046034;-20.90675928
3011871961;RUA JOAO LUIZ 181;CENTRO;RE2;99.99-2/9;UB;-45.12901649;-20.90505262
3012507225;RUA SAO JOSE 37;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12562941;-20.90230828
3012878165;RUA ALVARO CARDOSO 10;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12676758;-20.90650002
3003349957;RUA EVARISTO CARDOSO 286;CENTRO;RE1;99.99-2/9;UB;-45.12514921;-20.90301342
3005965580;AV CAMBRAIA NASCIMENTO 225;PROFESSOR ELBERTE LUIZ;RE2;99.99-2/9;UB;-45.1244766;-20.90361027
3011834832;RUA SEBASTIAO C NASCIMENTO 137;ALTO DA COLINA;RE2;99.99-2/9;UB;-45.12521818;-20.9050193
3001321012;RUA JOSE BERNARDINO 189;CENTRO;RE1;99.99-2/9;UB;-45.12843673;-20.90176405
3001321032;RUA AUGUSTO TEIXEIRA 168;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12757152;-20.90199963
3001321156;RUA TIRADENTES 152;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12635945;-20.90140417
3001321171;RUA TIRADENTES 195;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12598401;-20.90089844
3001321173;RUA TIRADENTES 163;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12612849;-20.90118748
3001321250;RUA JUVENAL GERALDO MENDES 68;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12534915;-20.9006188
3001321267;RUA JUVENAL GERALDO MENDES 192;PROFESSOR ELBERTE LUIZ;CO1;46.19-2/4;UB;-45.12399395;-20.90134265
3002402374;RUA JULIO CARDOSO FILHO 54;CENTRO;RE1;99.99-2/9;UB;-45.13130994;-20.89960232
3002402513;AV MAGALHAES PINTO 200;CENTRO;RE1;99.99-2/9;UB;-45.13071509;-20.90112078
3002402533;PCA SATURNINO CARDOSO 99;CENTRO;RE1;99.99-2/9;UB;-45.13092373;-20.89776837
3002402592;RUA MOREL ALVES FERREIRA 141;CENTRO;RE2;99.99-2/9;UB;-45.12650195;-20.89933488
3002402659;PCA JOAO ALVES DUCA 96;CENTRO;RE1;99.99-2/9;UB;-45.12986719;-20.8991155
3003457444;RUA CORONEL FRANCISCO CAMBRAIA 272;CENTRO;IN;13.51-1/1;UB;-45.12671298;-20.89872933
3003683462;RUA AUGUSTO TEIXEIRA 121;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12770591;-20.90172845
3003773807;RUA SAO VICENTE DE PAULA 481;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12384982;-20.90147829
3004307382;PCA SATURNINO CARDOSO 15;CENTRO;RE2;99.99-2/9;UB;-45.1313654;-20.89703613
3004691009;AV NAGIB GIBRAN 345;CENTRO;RE1;99.99-2/9;UB;-45.12952341;-20.90188973
3004737724;RUA QUINCA CAMBRAIA 39;CENTRO;RE1;99.99-2/9;UB;-45.13114851;-20.9019427
3005394541;RUA BENTO RESENDE POUCAS 54;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12562869;-20.90144085
3006608375;RUA JOSE BERNARDINO 103;CENTRO;RE1;99.99-2/9;UB;-45.12909963;-20.90108587
3007119417;RUA JOAO GRANDE 86;CENTRO;RE1;99.99-2/9;UB;-45.13035998;-20.90188909
3007623363;RUA BENTO RESENDE POUCAS 54;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12562869;-20.90144085
3011582841;PCA SATURNINO CARDOSO 99999;CENTRO;PP3;84.11-6/8;UB;-45.13128966;-20.89839155
3005754772;RUA MANDI 45;JARDIM BEIRA RIO;RE2;99.99-2/9;UB;-45.13133497;-20.90626164
3007558039;RUA TRAIRA 151;JARDIM BEIRA RIO;RE2;99.99-2/9;UB;-45.13248113;-20.90838415
3013446936;RUA MANDI 55;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.13141159;-20.90590919
3013842100;RUA PIAU 172;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.13166271;-20.907174
3001320764;RUA TREZE DE MAIO 316;CENTRO;RE1;99.99-2/9;UB;-45.13015854;-20.9024585
3001320771;RUA TREZE DE MAIO 349;CENTRO;CO9;56.11-2/5;UB;-45.13064928;-20.9028557
3001320813;RUA PADRE VELOSO 193;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12893839;-20.90367925
3001320892;RUA PADRE VELOSO 81;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12792831;-20.90318304
3001320994;RUA PADRE VELOSO 20;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12736076;-20.90293046
3002402434;RUA JOAO LUIZ 452;CENTRO;RE2;99.99-2/9;UB;-45.12701805;-20.90703294
3002402446;RUA JOAO LUIZ 431;CENTRO;RE2;99.99-2/9;UB;-45.12723861;-20.90630992
3002402462;RUA JOAO LUIZ 259;CENTRO;RE1;99.99-2/9;UB;-45.12844951;-20.90547773
3003507449;RUA MAESTRO SEBASTIAO MELO 134;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12764084;-20.90437597
3003507577;RUA JOAO LUIZ 277;CENTRO;RE2;99.99-2/9;UB;-45.12844951;-20.90547773
3003984591;RUA RUI BARBOSA 44;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12686011;-20.90218087
3005754393;RUA MAESTRO SEBASTIAO MELO 247;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12789042;-20.90386075
3005813901;RUA MARIANO MARTINS VIANA 335;SEVILHA;RE2;99.99-2/9;UB;-45.12977924;-20.9086573
3006773349;RUA REINALDO S LEOCADIO 156;SEVILHA;RE1;99.99-2/9;UB;-45.12909439;-20.90619106
3007086783;RUA QUINCA CAMBRAIA 136;CENTRO;RE1;99.99-2/9;UB;-45.13099539;-20.90278314
3007274450;RUA MARIANO MARTINS VIANA 63;SEVILHA;RE2;99.99-2/9;UB;-45.13030603;-20.90622629
3007457201;RUA LUCINDA FREIRE BARBOSA 37;JARDIM DONA MARIANA;RE1;99.99-2/9;UB;-45.12662379;-20.90703323
3007633599;RUA REINALDO S LEOCADIO 207;SEVILHA;RE2;99.99-2/9;UB;-45.12881567;-20.90636295
3007774923;RUA PIABA 104;JARDIM BEIRA RIO;IN;99.99-2/9;UB;-45.13080628;-20.9064789
3010514556;RUA JOAQUIM R TAVARES 10;ALTO DA COLINA;RE2;99.99-2/9;UB;-45.12765154;-20.90565
3010868286;RUA TIBURCIO A FREIRE 10;SEVILHA;RE1;99.99-2/9;UB;-45.13016389;-20.90866604
3011340469;RUA SURUBIM 109;JARDIM BEIRA RIO;RE1;99.99-2/9;UB;-45.13098009;-20.90731006
3013315213;RUA ANTONIO AGOSTINHO 45;SEVILHA;RE1;99.99-2/9;UB;-45.12877768;-20.90691416
3001321081;RUA FRANCISCO J OLIVEIRA 211;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12506212;-20.90235387
3003512246;RUA EVARISTO CARDOSO 254;CENTRO;RE1;99.99-2/9;UB;-45.12537981;-20.90279639
3005270475;AV CAMBRAIA NASCIMENTO 173;PROFESSOR ELBERTE LUIZ;RE2;99.99-2/9;UB;-45.12439954;-20.90344768
3011388883;RUA PADRE VELOSO 147;ALTO DA COLINA;RE1;9999-9/99;UB;-45.12844774;-20.90339951
3005814365;RUA FRANCISCO J OLIVEIRA 201;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12533127;-20.90224525
3007425773;RUA GERALDO GALDINO FREIRE 45;JARDIM DONA MARIANA;RE2;99.99-2/9;UB;-45.12556598;-20.90697076
3001321023;RUA AUGUSTO TEIXEIRA 2;ALTO DA COLINA;CO1;47.55-5/4;UB;-45.12822427;-20.90067992
3001321186;RUA TIRADENTES 47;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12701375;-20.90192776
3001321216;RUA JOSE FONTOURA 195;CENTRO;RE1;99.99-2/9;UB;-45.12664719;-20.90053652
3001321223;RUA JOSE FONTOURA 23;CENTRO;RE1;99.99-2/9;UB;-45.12805149;-20.90103244
3001321285;RUA JOSE PEDRO CARDOSO 33;CENTRO;RE1;99.99-2/9;UB;-45.12634844;-20.8997416
3001321297;RUA CASECA 73;CENTRO;RE1;99.99-2/9;UB;-45.12740608;-20.89965949
3002402632;RUA CORONEL FRANCISCO CAMBRAIA 152;CENTRO;RE1;99.99-2/9;UB;-45.1285492;-20.89833942
3003503521;RUA CASECA 93;CENTRO;RE2;99.99-2/9;UB;-45.12706009;-20.89985854
3003657725;RUA GENARO JOAQUIM PIMENTA 18;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12338866;-20.90195752
3003759759;RUA SAO VICENTE DE PAULA 441;PROFESSOR ELBERTE LUIZ;RE1;99.99-2/9;UB;-45.12441755;-20.90196581
3004306127;RUA AUGUSTO TEIXEIRA 102;ALTO DA COLINA;CO9;56.11-2/5;UB;-45.1278307;-20.90147536
3004555196;RUA FELICIANO ANDRADE 32;CENTRO;CO1;47.21-1/4;UB;-45.12816558;-20.89951435
3005319605;AV NAGIB GIBRAN 81;CENTRO;RE1;99.99-2/9;UB;-45.13069466;-20.89973833
3007562901;RUA JUVENAL GERALDO MENDES 291;PROFESSOR ELBERTE LUIZ;RE2;99.99-2/9;UB;-45.12324415;-20.9016233
3010433273;RUA JUVENAL GERALDO MENDES 270;PROFESSOR ELBERTE LUIZ;RE2;99.99-2/9;UB;-45.12368641;-20.90154166
3010779358;PCA JOAO ALVES DUCA 113;CENTRO;CO1;47.57-1/4;UB;-45.12915585;-20.89936
3011133992;RUA TIRADENTES 225;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12598401;-20.90089844
3011661995;RUA CORONEL FRANCISCO CAMBRAIA 129;CENTRO;RE1;99.99-2/9;UB;-45.12922234;-20.89840216
3012286102;RUA CORONEL FRANCISCO CAMBRAIA 286;CENTRO;RE1;99.99-2/9;UB;-45.12736674;-20.89862041
3013105390;RUA CORONEL FRANCISCO CAMBRAIA 400;CENTRO;RE1;99.99-2/9;UB;-45.12671298;-20.89872933
3007344078;RUA GERALDINHO S REZENDE 127;SEVILHA;RE2;99.99-2/9;UB;-45.13125014;-20.90824053
3012803024;AV JOAO R TEIXEIRA 89;CENTRO;PP3;84.11-6/8;UB;-45.13153342;-20.90226769
3001320772;RUA TREZE DE MAIO 333;CENTRO;RE1;99.99-2/9;UB;-45.13064928;-20.9028557
3001320882;RUA JOSE BERNARDINO 292;CENTRO;RE1;99.99-2/9;UB;-45.12796616;-20.90246015
3001320911;RUA MAESTRO SEBASTIAO MELO 377;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12704512;-20.9049276
3001320913;RUA MAESTRO SEBASTIAO MELO 351;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12730459;-20.90472862
3001321101;RUA SAO JOSE 22;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12604325;-20.90274169
3002402409;AV JOAO R TEIXEIRA 348;CENTRO;RE1;99.99-2/9;UB;-45.13080453;-20.90446394
3003517992;RUA ANTONIO SABINO SANTOS 11;ALTO DA COLINA;RE1;99.99-2/9;UB;-45.12723803;-20.9056232
